Country Name,Country ID,Gender,Ruler Name,Person ID,Ruler Dynasty,Secondary Dynasty,Rule Start Month,Rule Start Year,Rule End Month,Rule End Year,Regency 1?,Regent Name,Regent Person ID,Regency 2? ,ID,Start Regency1 Month,Start Regency 1 Year,End Regency1 Month,End Regency1 Year,Start Regency2 Month,Start Regency2 Year,End Regency 2 Month ,End Regency2 Year,Regency 3 name ,ID,Regency 3 Begin Year ,Regency 3 End Month,Regency 3 End ,Was assasinated?,Was Sickly?,Other Notes,IS_MEMBER_HRE,IS_MEMBER_GC,IS_MEMBER_NGC,Is_Member_Habsburg_Alliance_Block,Is_Member_Spanish_Alliance_Block,Capital_Name,Capital_Lat,Capital_Long,Religion,"Reference For Rule Date: 1 for rule begin and end directly from 'Rulers and Governments', 3 for 'Rulers and Governments' as primary source but some minor modification was made or comment was necessary, 4 for ""Monarchs, Rulers, Dynasties and Kingdoms of the World"" as primary source, 5 for other citation, 6 for primary source was non-Rulers and Governments, and some minor modification was made or comment was neccesary",Note on Ruler Coding,Rule Is Transferred to this Individual as a Result of War Outcome,Citation for Rule Is Transferred to this Individual as a Result of War Outcome,Is_Landlocked,Archduchy of Austria/Habsburg Empire/Austrian Crownlands/Austria-Hungary,Belgium,County Palatine of the Rhine/Electoral Palatinate/The Palatinate,Crown of Castile,Duchy of Holstein,Duchy of Limburg,Duchy of Lucca,Duchy of Luxembourg,Duchy of Parma,Electorate of Saxony/Kingdom of Saxony/Saxony,Electorate/Duchy/Kingdom of Bavaria,Grand Duchy of Hesse (Hesse-Darmstadt),Electorate of Hesse (Hesse-Kassel),Electorate/Margraviate of Brandenburg/Brandenburg-Prussia/Kingdom of Prussia,France -- First French Empire,French First Republic,France -- Kingdom of France,France -- Second French Empire,French Second Republic,French Third Republic (1870-1940),German Confederation [HRE Successor],German Empire [HRE Successor],Grand Duchy of Baden,Grand Duchy of Lithuania,Grand Duchy of Tuscany,Holy Roman Empire,Independent Principality of Lichtenstein,Kingdom of Bohemia,Kingdom of Denmark,Kingdom of England/ England-Scotland/Great Britain/United Kingdom,Kingdom of Greece,Kingdom of Hanover/Duchy of Brunswick/Electorate of Brunswick Luneberg/Electorate of Hanover,Kingdom of Hungary/ Christian Hungary,Kingdom of Naples,Kingdom of Navarre,Kingdom of Norway,Kingdom of Poland/Polish-Lithuanian Commonwealth,Kingdom of Portugal and the Algarves,Kingdom of Romania/United Principalities/Kingdom of Romania/Moldavia,Kingdom of Sardinia/ Peidmont-Sardinia/ Kingdom of Italy,Kingdom of Scotland ,Kingdom of Sicily ,Kingdom of Sweden,Kingdom of the Two Sicilies,Kingdom of Württemberg,Mecklenburg-Schwerin,Mecklenburg-Strelitz,North German Confederation [HRE Successor],Oldenburg,Principality of Bulgaria/Kingdom of Bulgaria,Principality of Montenegro/Kingdom of Montenegro,Principality of Serbia/Kingdom of Serbia,Principality of Zeta,Republic of the Seven United Netherlands/Kingdom of the Netherlands/The Netherlands,Russia -- Grand Duchy of Moscow,Russia -- Tsardom of Russia/Russian Empire,Saxe-Weimar-Eisenach,Spain -- Crown of Aragon,Spain -- Habsburg Spain,Spain -- Kingdom of Spain,Religion Citation,Capital Location Citation
Spain -- Kingdom of Spain,375,M,Philip V,2424,Bourbon,,July,1712,April,1714,,,,,,,,,,,,,,,,,,,,,abdicated,,,,,,Madrid,"40,416775","-3,70379",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,Never,No,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,Never,Never,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Enlightenment_in_Spain,https://en.wikipedia.org/wiki/Enlightenment_in_Spain
Spain -- Kingdom of Spain,375,M,Philip V,2424,Bourbon,,April,1714,January,1724,,,,,,,,,,,,,,,,,,,,,abdicated,,,,,,Madrid,"40,416775","-3,70379",Roman Catholic,1,,,,0,No,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,Never,No,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,Never,Never,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Enlightenment_in_Spain,https://en.wikipedia.org/wiki/Enlightenment_in_Spain
Spain -- Kingdom of Spain,375,M,Philip V,2424,Bourbon,,September,1724,July,1746,,,,,,,,,,,,,,,,,,,,,,,,,,,Madrid,"40,416775","-3,70379",Roman Catholic,1,,,,0,No,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,Never,No,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,Never,Never,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Enlightenment_in_Spain,https://en.wikipedia.org/wiki/Enlightenment_in_Spain
Spain -- Kingdom of Spain,375,M,Louis I,7185,Bourbon,,January,1724,August,1724,,,,,,,,,,,,,,,,,,,,yes,smallpox,,,,,,Madrid,"40,416775","-3,70379",Roman Catholic,1,,,,0,No,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,Never,No,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,Never,Never,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Enlightenment_in_Spain,https://en.wikipedia.org/wiki/Enlightenment_in_Spain
Spain -- Kingdom of Spain,375,M,Ferdinand VI,7184,Bourbon,,July,1746,August,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,Madrid,"40,416775","-3,70379",Roman Catholic,1,,,,0,No,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,Never,No,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,Never,Never,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Enlightenment_in_Spain,https://en.wikipedia.org/wiki/Enlightenment_in_Spain
Spain -- Kingdom of Spain,375,M,Charles III,2880,Bourbon,,August,1759,December,1788,,,,,,,,,,,,,,,,,,,,,,,,,,,Madrid,"40,416775","-3,70379",Roman Catholic,1,,,,0,No,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,Never,No,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,Never,Never,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Enlightenment_in_Spain,https://en.wikipedia.org/wiki/Enlightenment_in_Spain
Spain -- Kingdom of Spain,375,M,Charles IV,2878,Bourbon,,December,1788,March,1808,,,,,,,,,,,,,,,,,,,,,abdicated,,,,,,Madrid,"40,416775","-3,70379",Roman Catholic,1,,,,0,No,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,Never,Never,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,No,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,Never,Never,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Enlightenment_in_Spain,https://en.wikipedia.org/wiki/Enlightenment_in_Spain
Spain -- Kingdom of Spain,375,M,Ferdinand VII,1246,Bourbon,,March,1808,April,1812,,,,,,,,,,,,,,,,,,,,,abdicated,,,,,,Madrid,"40,416775","-3,70379",Roman Catholic,3,Rulers and Governments lists this period as a Foreign Occuption; We code it as continuous rule due to the enclave at calais,,,0,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,Never,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,No,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,Never,Never,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/Enlightenment_in_Spain,https://en.wikipedia.org/wiki/Enlightenment_in_Spain
Spain -- Kingdom of Spain,375,M,Ferdinand VII,1246,Bourbon,,April,1812,June,1814,,,,,,,,,,,,,,,,,,,,,abdicated,,,,,,Madrid,"40,416775","-3,70379",Roman Catholic,3,Rulers and Governments lists this period as a Foreign Occuption; We code it as continuous rule due to the enclave at calais,,,0,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,Never,Never,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,Yes,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,Never,Never,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/History_of_Spain_(1810%E2%80%9373),https://en.wikipedia.org/wiki/History_of_Spain_(1810%E2%80%9373)
Spain -- Kingdom of Spain,375,M,Ferdinand VII,1246,Bourbon,,June,1814,January,1816,,,,,,,,,,,,,,,,,,,,,abdicated,,,,,,Madrid,"40,416775","-3,70379",Roman Catholic,3,Rulers and Governments lists this period as a Foreign Occuption; We code it as continuous rule due to the enclave at calais,,,0,No,DNE,DNE,DNE,Never,DNE,Never,Never,DNE,Never,Never,Never,Never,Never,Never,DNE,Yes,DNE,DNE,DNE,Never,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,No,DNE,Never,DNE,Never,DNE,Never,DNE,Yes,Never,Never,DNE,Never,Never,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/History_of_Spain_(1810%E2%80%9373),https://en.wikipedia.org/wiki/History_of_Spain_(1810%E2%80%9373)
Spain -- Kingdom of Spain,375,M,Ferdinand VII,1246,Bourbon,,January,1816,September,1833,,,,,,,,,,,,,,,,,,,,,abdicated,,,,,,Madrid,"40,416775","-3,70379",Roman Catholic,3,Rulers and Governments lists this period as a Foreign Occuption; We code it as continuous rule due to the enclave at calais,,,0,No,Never,DNE,DNE,Never,DNE,Never,Never,Never,Never,Never,Never,Never,Never,DNE,DNE,Yes,DNE,DNE,DNE,Never,DNE,Never,DNE,Never,DNE,DNE,DNE,Never,No,Never,Never,DNE,DNE,DNE,Never,DNE,Yes,Never,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Never,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/History_of_Spain_(1810%E2%80%9373),https://en.wikipedia.org/wiki/History_of_Spain_(1810%E2%80%9373)
Spain -- Kingdom of Spain,375,F,Isabella II,1244,Bourbon,,September,1833,September,1868,,,,,,,,,,,,,,,,,,,,,deposed,,,,,,Madrid,"40,416775","-3,70379",Roman Catholic,1,,,,0,No,Never,DNE,DNE,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,DNE,DNE,Yes,Never,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Never,DNE,Never,No,Never,Never,DNE,DNE,DNE,Never,DNE,Yes,Never,Never,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,Never,Never,Never,Never,DNE,Never,Never,DNE,DNE,Never,https://en.wikipedia.org/wiki/History_of_Spain_(1810%E2%80%9373),https://en.wikipedia.org/wiki/History_of_Spain_(1810%E2%80%9373)
Spain -- Kingdom of Spain,375,M,Amadeo I,4897,Savoy,,November,1870,Feb ,1873,,,,,,,,,,,,,,,,,,,,,abdicated,,,,,,Madrid,"40,416775","-3,70379",Roman Catholic,1,,,,0,No,Never,DNE,DNE,DNE,Never,DNE,Never,DNE,Never,Never,Never,Never,Never,DNE,DNE,Yes,Never,DNE,Never,Never,Never,Never,DNE,DNE,DNE,Never,DNE,Never,No,Never,DNE,DNE,DNE,DNE,Never,DNE,Yes,Never,Never,DNE,DNE,Never,DNE,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,DNE,Never,Never,DNE,DNE,Never,https://en.wikipedia.org/wiki/History_of_Spain_(1810%E2%80%9373),https://en.wikipedia.org/wiki/History_of_Spain_(1810%E2%80%9373)
Spain -- Kingdom of Spain,375,M,Alfonso XII,683,Bourbon,,December,1874,November,1885,,,,,,,,,,,,,,,,,,,,,,,,,,,Madrid,"40,416775","-3,70379",Roman Catholic,1,,,,0,No,Never,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Never,No,Never,DNE,DNE,DNE,DNE,Never,DNE,Yes,Never,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,Never,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/First_Spanish_Republic,https://en.wikipedia.org/wiki/First_Spanish_Republic
Spain -- Kingdom of Spain,375,M,Alfonso XIII,409,Bourbon,,,1886,April,1931,yes,,,,,,1886,,1902,,,,,,,,,,,,abdicated,,,,,,Madrid,"40,416775","-3,70379",Roman Catholic,1,,,,0,No,Never,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,Never,DNE,Never,No,Never,DNE,DNE,DNE,DNE,Never,DNE,Yes,Never,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,Never,Never,Never,DNE,Never,DNE,DNE,DNE,Never,https://en.wikipedia.org/wiki/First_Spanish_Republic,https://en.wikipedia.org/wiki/First_Spanish_Republic
Holy Roman Empire,379,M,Frederick III,10377,Habsburg,,,1440,August,1493,,,,,,,,,,,,,,,,,,,,,,,,,,,Frankfurt,"50,110922","8,682127",Roman Catholic,1,,,,0,Never,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,Never,DNE,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,Never,DNE,Never,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,Never,Never,Never,Never,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,Never,DNE,Never,DNE,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Maximilian I,3695,Habsburg,,August,1493,December,1506,,,,,,,,,,,,,,,,,,,,,,,,,,,Frankfurt,"50,110922","8,682127",Roman Catholic,1,,,,0,No,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,Yes,DNE,Never,DNE,No,Yes,Never,DNE,DNE,Yes,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,No,DNE,DNE,Never,DNE,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Maximilian I,3695,Habsburg,,December,1506,January,1519,,,,,,,,,,,,,,,,,,,,,,,,,,,Frankfurt,"50,110922","8,682127",Roman Catholic,1,,,,0,No,DNE,Never,Never,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,No,Yes,Never,DNE,DNE,Yes,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,No,DNE,DNE,Never,DNE,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Charles V,871,Habsburg,,June,1519,September,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,Frankfurt,"50,110922","8,682127",Roman Catholic,1,,,,0,No,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,No,Yes,Never,DNE,DNE,Yes,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,No,DNE,DNE,Never,DNE,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Charles V,871,Habsburg,,September,1526,,1532,,,,,,,,,,,,,,,,,,,,,,,,,,,Frankfurt,"50,110922","8,682127",Roman Catholic,1,,,,0,No,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Yes,Yes,Never,DNE,DNE,No,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,No,DNE,DNE,Never,DNE,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Charles V,871,Habsburg,,,1532,January,1556,,,,,,,,,,,,,,,,,,,,,,,,,,,Regensburg,"49,01343","12,101624",Roman Catholic,1,,,,0,No,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Yes,Yes,Never,DNE,DNE,No,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,No,No,DNE,Never,DNE,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Ferdinand I,6368,Habsburg,,January,1556,July,1564,,,,,,,,,,,,,,,,,,,,,,,,,,,Regensburg,"49,01343","12,101624",Roman Catholic,1,,,,0,No,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Yes,Yes,Never,DNE,DNE,No,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,No,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Maximilian II,7237,Habsburg,,July,1564,October,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,Regensburg,"49,01343","12,101624",Roman Catholic,1,,,,0,No,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Yes,Yes,Never,DNE,DNE,No,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,No,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Rudolph II,7238,Habsburg,,October,1576,June,1607,,,,,,,,,,,,,,,,,,,,,,,,,,,Regensburg,"49,01343","12,101624",Roman Catholic,1,,,,0,No,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Yes,Yes,Never,DNE,DNE,No,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,No,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Rudolph II,7238,Habsburg,,June,1607,January,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,Regensburg,"49,01343","12,101624",Roman Catholic,1,,,,0,No,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Yes,Yes,Never,DNE,DNE,Yes,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,No,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Matthias,7239,Habsburg,,January,1612,May,1618,,,,,,,,,,,,,,,,,,,,,,,,,,,Regensburg,"49,01343","12,101624",Roman Catholic,1,,,,0,No,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Yes,Yes,Never,DNE,DNE,Yes,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,No,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Matthias,7239,Habsburg,,May,1618,March,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,Regensburg,"49,01343","12,101624",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,No,Yes,Never,DNE,DNE,Yes,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,No,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Ferdinand II,2419,Habsburg,,March,1619,September,1626,,,,,,,,,,,,,,,,,,,,,,,,,,,Regensburg,"49,01343","12,101624",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,No,Yes,Never,DNE,DNE,Yes,Never,DNE,Never,Yes,Never,Never,Never,Never,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,No,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Ferdinand II,2419,Habsburg,,September,1626,May,1635,,,,,,,,,,,,,,,,,,,,,,,,,,,Regensburg,"49,01343","12,101624",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Yes,Yes,Never,DNE,DNE,Yes,Never,DNE,Never,Yes,Never,Never,Never,DNE,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,No,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Ferdinand II,2419,Habsburg,,May,1635,February,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,Regensburg,"49,01343","12,101624",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Yes,Yes,Never,DNE,DNE,No,Never,DNE,Never,Yes,Never,Never,Never,DNE,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,No,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Ferdinand III,2418,Habsburg,,November,1637,September,1643,,,,,,,,,,,,,,,,,,,,,,,,,,,Regensburg,"49,01343","12,101624",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Yes,Yes,Never,DNE,DNE,No,Never,DNE,Never,Yes,Never,Never,Never,DNE,Never,No,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,No,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
Holy Roman Empire,379,M,Ferdinand III,2418,Habsburg,,September,1643,February,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,Regensburg,"49,01343","12,101624",Roman Catholic,1,,,,0,Yes,DNE,Never,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,DNE,No,DNE,DNE,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,DNE,Yes,No,Never,DNE,DNE,No,Never,DNE,Never,Yes,Never,Never,Never,DNE,Never,Yes,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,DNE,Never,Never,DNE,No,DNE,DNE,Never,DNE,https://en.wikipedia.org/wiki/Holy_Roman_Empire,https://en.wikipedia.org/wiki/Holy_Roman_Empire
